Word,Mean similarity all domains,Mean similarity except SS,Mean similarity except Lw,Mean similarity except Ec,Mean similarity except Ci,Mean similarity except At,Mean similarity except Li,Mean similarity except EE,Mean similarity except ME,Mean similarity except Sp,Mean similarity except Me
john,0.6346771478652954,0.6346771478652954,0.6392002569304572,0.6298916406101651,0.648027413421207,0.6409718791643778,0.6408663325839572,0.6197689837879605,0.6280480689472623,0.6401072475645277,0.6324239240752326
coding,0.6346966385841369,0.6346966385841369,0.636594123310513,0.6280376646253798,0.6442299948798286,0.6317242251502143,0.6282688710424635,0.6164571841557821,0.6200528078609042,0.6376790867911445,0.6702833639250861
culture,0.6355296194553375,0.6355296194553375,0.6398230393727621,0.6308335926797655,0.6373886598481072,0.6424789561165704,0.6409226854642233,0.6291651725769043,0.6255740722020467,0.6442770494355096,0.6439111762576633
disk,0.6368418306112289,0.6368418306112289,0.6279900305800967,0.6485637128353119,0.6569913592603471,0.6327230698532529,0.6562365028593276,0.6086475021309323,0.6223912139733633,0.6465425060855018,0.6433650486999087
french,0.6368502974510193,0.6368502974510193,0.6328792174657186,0.6477958891126845,0.6388749678929647,0.6481252776251899,0.6350918081071641,0.625795496834649,0.6260065701272752,0.6463576753934225,0.6384646627638075
department,0.6369913786649704,0.6369913786649704,0.6483680440319909,0.6492150061660342,0.6580354770024618,0.6421677768230438,0.6413394775655534,0.6202772756417593,0.6188608838452233,0.6438824699984657,0.6305632425679101
solving,0.637024438381195,0.637024438381195,0.6352195408609178,0.6507951749695672,0.6512816680802239,0.6400930881500244,0.6454334921307034,0.6216209994422065,0.625418848461575,0.640605092048645,0.639973415268792
game,0.6370779484510422,0.6370779484510422,0.6365850534703996,0.6396249035994211,0.6442273689640893,0.6331114868323008,0.632769289943907,0.6331591837935977,0.6326403253608279,0.6594911217689514,0.6295296914047666
george,0.6373449176549911,0.6373449176549911,0.6425100598070357,0.6367108656300439,0.6335829926861657,0.6561101078987122,0.649620211786694,0.6209477749135759,0.6264890001879798,0.6427458491590288,0.6340185701847076
human,0.6373770236968994,0.6373770236968994,0.6380191180441115,0.6442320810423957,0.64470993147956,0.6407046384281583,0.6405469245380826,0.6263999541600546,0.6303323970900642,0.639741943942176,0.6450967258877225
james,0.637930279970169,0.637930279970169,0.6346342828538682,0.6468479037284851,0.6354914704958597,0.6459067132737901,0.6519609623485141,0.6223483880360922,0.6215758721033732,0.645599193043179,0.6406232184833951
card,0.6383485913276672,0.6383485913276672,0.654674404197269,0.6530909339586893,0.6467779013845656,0.6351727512147691,0.6482554409239027,0.6158150368266635,0.6188949743906657,0.6563013394673666,0.634233189953698
security,0.6385914385318756,0.6385914385318756,0.641349282529619,0.6566875047153897,0.6537777052985297,0.6353501809967889,0.6459448602464464,0.6232864591810439,0.6238780087894864,0.6407634682125516,0.6370949745178223
house,0.6387998402118683,0.6387998402118683,0.6416607962714301,0.6406767633226182,0.6508317391077677,0.6517463392681546,0.6503604054450989,0.6293218003378974,0.6214532653490702,0.6406008071369595,0.6329192055596246
mechanical,0.6391023904085159,0.6391023904085159,0.6460117797056834,0.644302530421151,0.6469664341873593,0.6394553747442033,0.6373677088154687,0.6142014629311032,0.622522383928299,0.6584256192048391,0.6590908434655931
per,0.6395743608474731,0.6395743608474731,0.6487307813432481,0.6407356394661797,0.6439020964834425,0.6412670744789971,0.6397936079237196,0.632443990972307,0.6362342238426208,0.6390282577938504,0.6393508116404215
technology,0.6401318728923797,0.6401318728923797,0.6413436598247952,0.6395070486598544,0.6377095050281949,0.6425440775023566,0.6386828091409471,0.640756732887692,0.6398407419522604,0.6539024379518297,0.6366171770625644
invented,0.6407848834991455,0.6407848834991455,0.6437293887138367,0.6399669580989413,0.6492186519834731,0.6505900555186801,0.6544840799437629,0.6163908508088853,0.6156726479530334,0.6517380873362223,0.6479489405949911
increased,0.6411945104599,0.6411945104599,0.642916308508979,0.6480441623263888,0.6497619152069092,0.6348388261265225,0.6339033444722494,0.6338058643870883,0.6399105058776008,0.6500066187646654,0.6467188265588548
digital,0.6416543602943421,0.6416543602943421,0.6445793244573805,0.6476383871502347,0.6450180345111423,0.6463443769348992,0.6502582629521688,0.6239857408735487,0.6289574768808153,0.6578037407663133,0.6458103458086649
library,0.6419471561908722,0.6419471561908722,0.6498142215940688,0.6442619694603814,0.648136728339725,0.6402412917878892,0.6447996563381619,0.6344839003350999,0.6358934574657016,0.6477083298895094,0.6410056683752272
device,0.6422776103019714,0.6422776103019714,0.6403232216835022,0.6472594605551826,0.6604129407140944,0.6333180069923401,0.6512838933202956,0.6305239068137275,0.6366971135139465,0.6390409668286642,0.6541466183132596
circuit,0.6432757914066315,0.6432757914066315,0.6351051661703322,0.6585333546002706,0.6472986804114448,0.6416229473219978,0.6289638943142362,0.6330212884479098,0.6320743693245782,0.6853701008690728,0.6424371467696296
interface,0.6446154892444611,0.6446154892444611,0.6402340663803948,0.6681287421120538,0.651950286494361,0.631088117758433,0.6466610630353292,0.6275647083918253,0.6411776476436191,0.6511922942267524,0.6544245680173238
von,0.6451239109039306,0.6451239109039306,0.6454340683089362,0.6475235356224908,0.6498328381114535,0.6510147187444899,0.6536446412404379,0.621893909242418,0.6335803866386414,0.6570145421557956,0.6525974538591173
behavior,0.645516175031662,0.645516175031662,0.6515034702089098,0.6464637517929077,0.6676572031444974,0.6377368238237169,0.6465343170695834,0.63684125079049,0.648949510521359,0.6481291916635301,0.6412288480334811
network,0.6460822582244873,0.6460822582244873,0.6488486793306139,0.656417018837399,0.6585967540740967,0.6527885595957438,0.6468801432185702,0.6420482463306851,0.6412650545438131,0.6626150012016296,0.6352739996380277
statistical,0.6462852120399475,0.6462852120399475,0.6538107395172119,0.6735038293732537,0.6556414498223199,0.6420154372851054,0.6479480134116279,0.6321353250079684,0.6287679870923361,0.6557485593689812,0.6446734666824341
modeling,0.6463924944400787,0.6463924944400787,0.6477643118964301,0.6591431233617995,0.6493678821457757,0.6530174083179898,0.6398293839560615,0.63291245036655,0.637763692273034,0.6663871871100532,0.6454240745968289
company,0.6463997781276702,0.6463997781276702,0.6463377409511142,0.6437895894050598,0.6604485313097636,0.6511126889122857,0.6479787958992852,0.6458987262513902,0.640964064333174,0.6496089498202006,0.6453449130058289
market,0.6475127935409546,0.6475127935409546,0.6435190902815925,0.654662721686893,0.6523772875467936,0.6469765371746488,0.6444117758009169,0.644933733675215,0.6459498537911309,0.6557215982013278,0.6504878070619371
administration,0.6489452719688416,0.6489452719688416,0.6430109209484525,0.6644419100549486,0.6544129914707608,0.6506130827797784,0.6558957364824083,0.6404004957940843,0.6310810777876112,0.6662392351362441,0.6525060666932
academy,0.6489702612161636,0.6489702612161636,0.6512824661201901,0.6538026299741533,0.6502780020236969,0.6493627064757876,0.6682901581128439,0.6408874425623152,0.635084029701021,0.6632195744249556,0.6415647897455428
planning,0.6496867537498474,0.6496867537498474,0.6546877357694838,0.6646520230505202,0.6592805319362216,0.6517738368776109,0.6455494629012214,0.6414067480299208,0.6367801758978102,0.6559941901101006,0.6521009339226617
society,0.6505533635616303,0.6505533635616303,0.6598986784617106,0.6602476040522257,0.6531192859013876,0.6628516912460327,0.6523906853463914,0.6393759383095635,0.6416411797205607,0.6514149771796333,0.6472842229737176
algorithm,0.6511136561632156,0.6511136561632156,0.6441995931996239,0.6732844445440505,0.6649880376127031,0.6455644799603356,0.637731714381112,0.6297467648983002,0.6378028955724504,0.6726358830928802,0.6648555828465356
statistic,0.6511497646570206,0.6511497646570206,0.6620935367213355,0.6657440629270341,0.6665372550487518,0.6503053605556488,0.6518281400203705,0.6399347086747488,0.6358635723590851,0.668725417719947,0.643119239144855
national,0.6513333857059479,0.6513333857059479,0.6473888489935133,0.659512546327379,0.6601580447620816,0.6535687380366855,0.6583080556657579,0.6412757039070129,0.6383576128217909,0.6602035231060452,0.6549226178063287
phenomenon,0.6531584858894348,0.6531584858894348,0.6445588072141012,0.6653652124934726,0.660482280784183,0.6606575979126824,0.6648517184787326,0.6408361858791776,0.6426292459170023,0.6633056667115953,0.6559383471806844
index,0.653453117609024,0.653453117609024,0.6537106037139893,0.6516519056426154,0.6622327235009935,0.6667266686757406,0.659087962574429,0.6534413033061557,0.6446065770255195,0.6576672461297777,0.6527773009406196
signal,0.6534852802753448,0.6534852802753448,0.6543189220958285,0.6795613898171319,0.6622993416256375,0.6508681840366788,0.6525921291775174,0.6369336446126302,0.6354427403873868,0.6642016768455505,0.6588806377516853
notation,0.6535079717636109,0.6535079717636109,0.6505470938152738,0.6563010414441427,0.6527697775099013,0.6673669815063477,0.653443349732293,0.6356316208839417,0.6534003615379333,0.6587011814117432,0.6685117218229506
requirement,0.653731644153595,0.653731644153595,0.6537472870614793,0.6741035580635071,0.6594366365008884,0.6500580443276299,0.6557010743353102,0.6396092375119528,0.6418335636456808,0.6644148561689589,0.6542763776249356
hash,0.6550477862358093,0.6550477862358093,0.6420396963755289,0.6818529764811198,0.6930995451079475,0.6554725501272414,0.6167197624842325,0.6463846100701226,0.6645157668325636,0.6935938199361166,0.6167197624842325
algebra,0.6551662415266037,0.6551662415266037,0.6434078448348575,0.6755246122678121,0.6694205833805932,0.6441526644759707,0.659605042801963,0.6328593658076392,0.6398327979776595,0.6761020554436578,0.673621654510498
logic,0.6564712405204773,0.6564712405204773,0.6503202584054735,0.6706557075182596,0.6937184267573886,0.6510188976923624,0.6647605299949646,0.6306291553709242,0.6423038906521268,0.6632162597444322,0.6611525747511122
hardware,0.6569155216217041,0.6569155216217041,0.6588016880883111,0.6639840139283074,0.6789822810226016,0.6456810765796237,0.6707077556186252,0.630429314242469,0.6438420547379388,0.6622860299216377,0.6754545271396637
learning,0.6574764430522919,0.6574764430522919,0.6722208658854166,0.6594198213683234,0.6869005163510641,0.6619467602835761,0.6635816759533353,0.6363024910291036,0.6358435021506416,0.6620845728450351,0.6584503451983134
equipment,0.6576977849006653,0.6576977849006653,0.6564034952057732,0.6591394477420383,0.6730207403500875,0.6632255183325874,0.6562523775630527,0.6447455353207059,0.6494250430001153,0.6761555804146661,0.6597827209366692
country,0.6590703547000885,0.6590703547000885,0.6638500558005439,0.6632714536454942,0.6728679206636217,0.6575499574343363,0.6655417614512973,0.654202507601844,0.6493101384904649,0.6519862943225436,0.6632289224200778
calculator,0.6599224537611008,0.6599224537611008,0.6587921546565162,0.6808673275841607,0.6792330576313866,0.6537840531931983,0.6666828228367699,0.6349209911293454,0.6371113028791215,0.657234658797582,0.6826469997564951
node,0.660564997792244,0.660564997792244,0.6511619985103607,0.6805105474260118,0.6787394914362166,0.6639062000645531,0.667152057091395,0.6533557011021508,0.6521554357475705,0.6654855840735965,0.6526513000329336
industrial,0.6607314467430114,0.6607314467430114,0.6649662454922994,0.6674525406625536,0.6720128456751505,0.6714020835028754,0.6574641333685981,0.65116505490409,0.6508139106962416,0.6586389475398593,0.66571044921875
processor,0.6607848942279816,0.6607848942279816,0.6390397813585069,0.7149048844973246,0.6782575580808852,0.6482510103119744,0.6591171357366774,0.6377735866440667,0.6363049811787076,0.6620627045631409,0.6892874704466926
message,0.6608055830001831,0.6608055830001831,0.6485321786668565,0.6743239495489333,0.6673645310931735,0.658104658126831,0.6765772766537137,0.6464741693602668,0.6589073671234978,0.6683155563142564,0.6586604250801934
biological,0.6609102308750152,0.6609102308750152,0.6602628827095032,0.6798990236388313,0.6752070122294955,0.65359056658215,0.659097413221995,0.6538146535555521,0.6552364031473795,0.6596207287576463,0.6626378496487936
civil,0.6610665082931518,0.6610665082931518,0.6709073119693332,0.6638279358545939,0.6978707114855448,0.6592220399114821,0.6675982409053378,0.6413430240419176,0.6392605635854933,0.6695141527387831,0.6564308669832017
corporation,0.6613012969493866,0.6613012969493866,0.6624658306439718,0.6666355000601875,0.6616190274556478,0.6604806714587741,0.6656337711546156,0.6538707084125943,0.656109995312161,0.6745899319648743,0.6558778550889757
organization,0.6617280900478363,0.6617280900478363,0.6578831473986307,0.6647844711939493,0.6670786142349243,0.6640495393011305,0.6643120646476746,0.6615957551532321,0.6573994623290168,0.6661193569501241,0.6622890300220914
resource,0.6628498196601867,0.6628498196601867,0.6630483733283149,0.6680377523104349,0.6702699595027499,0.6629020902845595,0.6674471033944024,0.6535831292470297,0.6571553614404466,0.6694121559460958,0.6634030077192519
former,0.6638434588909149,0.6638434588909149,0.6625716818703545,0.6699635121557448,0.6724201573265923,0.6748343507448832,0.6642802490128411,0.6556169721815321,0.6493393845028348,0.6764471862051222,0.6549420687887404
speed,0.6638940095901489,0.6638940095901489,0.6592170397440592,0.6716326011551751,0.6719869309001498,0.6601273748609755,0.6575838062498305,0.6520995100339254,0.6552209125624763,0.6708724896113077,0.6797571844524808
mathematical,0.6642914116382599,0.6642914116382599,0.6709504922231039,0.6689592864778307,0.681705117225647,0.6630007757080926,0.664881428082784,0.6519472863939073,0.6608070068889194,0.6732249922222562,0.6609421438641019
cost,0.6647945046424866,0.6647945046424866,0.6709477570321825,0.672231117884318,0.6756560272640653,0.6613850262429979,0.6628734734323289,0.6537575324376425,0.6577636731995476,0.6705420811971029,0.6636415057712131
cell,0.6663550853729248,0.6663550853729248,0.6656893491744995,0.6861318382951949,0.6865083210998111,0.6667002042134603,0.6620723538928561,0.6508860521846347,0.6578696237670051,0.6790648566351997,0.6578932404518127
data,0.6664897322654724,0.6664897322654724,0.6705656581454806,0.6749961111280653,0.6731776065296597,0.664444817437066,0.6684270766046312,0.6639388667212592,0.6701013644536337,0.6755067772335477,0.6552686558829414
government,0.6665437400341034,0.6665437400341034,0.6657212045457628,0.685072832637363,0.6873973806699117,0.6622711883650886,0.6635233494970534,0.6596218546231588,0.6605218648910522,0.6632391280598111,0.66152599785063
laboratory,0.6670814484357834,0.6670814484357834,0.6675372554196252,0.6768848266866472,0.6663230492009057,0.6708035038577186,0.6646607153945499,0.6508162319660187,0.6531551314724816,0.6871995859675937,0.6724412077003055
writer,0.6672695100307464,0.6672695100307464,0.671726213561164,0.6662989126311408,0.680402398109436,0.6682668063375685,0.6794038348727756,0.655414256784651,0.6572213570276896,0.6687264641125997,0.6613220307562087
facility,0.6674373328685761,0.6674373328685761,0.6739701098865933,0.6729944282107883,0.6866066124704149,0.6669357419013977,0.6668180823326111,0.6582534909248352,0.6575206518173218,0.6707974208725823,0.6653724776373969
scientific,0.6677317976951599,0.6677317976951599,0.6715497308307223,0.6724100311597189,0.6847473051812913,0.665315694279141,0.6750201914045546,0.6581848926014371,0.6627832187546624,0.6641213297843933,0.6725770566198561
party,0.6680252611637115,0.6680252611637115,0.680229471789466,0.6703769299719069,0.6760095755259196,0.6678385602103339,0.6771464082929823,0.6635039978557162,0.6620936261283027,0.6605561839209663,0.6645016935136583
mobile,0.6686883419752121,0.6686883419752121,0.6703033745288849,0.6686384114954207,0.6951149702072144,0.665465835067961,0.6767440868748559,0.6525435878170861,0.664093405008316,0.6689334081278907,0.6740518709023794
recursive,0.6694894194602966,0.6694894194602966,0.6650601559215121,0.6958234674400754,0.6952799790435367,0.6746558679474725,0.672443860106998,0.6573440101411607,0.6724831196996901,0.6327660216225518,0.6830917066997952
greek,0.6698921740055084,0.6698921740055084,0.6747800376680162,0.678434775935279,0.6853730082511902,0.6823388338088989,0.6689307358529832,0.6610367165671455,0.6578099330266317,0.668679224120246,0.6654761102464464
scientist,0.6699802219867707,0.6699802219867707,0.6718562708960639,0.6717879507276747,0.6746863060527377,0.6754745244979858,0.6760259999169244,0.6586118208037482,0.664410326215956,0.6772995657391019,0.6732033159997728
mathematics,0.6708064317703247,0.6708064317703247,0.6716005537245009,0.6906966235902574,0.691344506210751,0.6667951941490173,0.6733741495344374,0.658347507317861,0.6598340802722507,0.6784020662307739,0.6671520935164558
risk,0.6708770513534545,0.6708770513534545,0.6629176669650607,0.6791264547242059,0.6868381765153673,0.6695782674683465,0.6715133256382413,0.662731217013465,0.6608526309331259,0.676298525598314,0.676184078057607
business,0.670993548631668,0.670993548631668,0.6735335522227817,0.6784617304801941,0.6845667825804816,0.6666732231775919,0.6712007588810391,0.6670216388172574,0.6639551586574979,0.6809288395775689,0.6670614216062758
chief,0.6711039960384368,0.6711039960384368,0.6677839689784579,0.672050244278378,0.6769041485256619,0.678052094247606,0.6827136741744148,0.6658938924471537,0.6620919042163425,0.6763932704925537,0.6697857313685947
syntax,0.6740405172109604,0.6740405172109604,0.6705957021978166,0.6950107879108853,0.6378227969010671,0.6791785392496321,0.6862684653864967,0.652119904756546,0.672136104769177,0.6746626728110843,0.6946952641010284
carnegie,0.6751651912927628,0.6751651912927628,0.6769409279028574,0.6840171979533302,0.6800156202581193,0.6763272186120352,0.6988260017500983,0.6464531454775069,0.6664493646886613,0.6879261367850833,0.6853527261151208
founder,0.6758683741092681,0.6758683741092681,0.677826722462972,0.6802419622739156,0.6806722746955024,0.6889049940639072,0.6920405493842231,0.6602660881148444,0.6585860119925605,0.6892478532261319,0.6661420928107368
isbn,0.678164291381836,0.678164291381836,0.6721809638871087,0.6787852512465583,0.690243747499254,0.6814580162366232,0.6874112420611911,0.6672564744949341,0.6668846673435636,0.6844024658203125,0.6807662910885282
job,0.6791610002517701,0.6791610002517701,0.6805504692925347,0.6818136043018765,0.6771418187353346,0.6815380520290799,0.6934101780255636,0.6729198628001742,0.6720793644587199,0.6855824589729309,0.6816682749324374
american,0.6792694747447967,0.6792694747447967,0.6779926551712884,0.682440439860026,0.6912218199835883,0.68533546394772,0.6747343407736884,0.6687998572985331,0.6646124786800809,0.691490888595581,0.6806418895721436
canada,0.679814875125885,0.679814875125885,0.6812421679496765,0.6826973756154379,0.6838096910052829,0.6814581685596042,0.6830312146080865,0.67577240202162,0.6665258606274923,0.6924117075072395,0.6802015768157111
ontology,0.6804038494825363,0.6804038494825363,0.6958286000622643,0.6952933635976579,0.644893166091707,0.686210099193785,0.7076260447502136,0.6691604952017466,0.67401412791676,0.6967326104640961,0.6771860619386038
centre,0.680860310792923,0.680860310792923,0.6978539824485779,0.6953651441468133,0.6851687563790215,0.6897135774294535,0.6834691564242045,0.6678760780228509,0.6629837221569486,0.6884788937038846,0.6761029760042826
unix,0.6815908432006836,0.6815908432006836,0.6785400907198588,0.7173509299755096,0.7029439508914948,0.6662795278761122,0.6866355141003927,0.6585322552257113,0.6650217705302768,0.705618268913693,0.6743818521499634
social,0.6823747336864472,0.6823747336864472,0.6935142013761733,0.6841745111677382,0.6865570677651299,0.6863489680820041,0.6928668551974826,0.6749673154619005,0.6850847336981032,0.6844472487767538,0.6741956075032552
academic,0.6831395983695984,0.6831395983695984,0.6837980217403836,0.695266948805915,0.6901590956581963,0.6955596738391452,0.6911461287074618,0.6766940951347351,0.6731423205799527,0.6826418240865072,0.6752733588218689
research,0.6835869252681732,0.6835869252681732,0.688771214750078,0.6898820863829719,0.6893042922019958,0.6867431865798103,0.6812996533181932,0.6792575452062819,0.6828137901094224,0.6879184378517998,0.6829378075069852
web,0.6839007139205933,0.6839007139205933,0.6871096160676744,0.6929629709985521,0.7012158830960592,0.6789727475908067,0.6977881126933627,0.6702630652321709,0.6781709525320265,0.6805360515912374,0.6872319247987535
city,0.6848400950431823,0.6848400950431823,0.6840910646650527,0.6824577781889174,0.6973687344127231,0.6905841628710429,0.6872314214706421,0.6805141237046983,0.6795544226964315,0.6886496941248575,0.6790073646439446
semantics,0.6848576545715332,0.6848576545715332,0.6810268097453647,0.694089670976003,0.6839361786842346,0.6811006400320265,0.6877666446897719,0.6683351662423875,0.682516011926863,0.6986311342981126,0.6922578546735976
story,0.6853521764278412,0.6853521764278412,0.6840207974116007,0.6836875544653999,0.6931546595361497,0.6885014904869927,0.6926750010914273,0.6820667319827609,0.6875430477990044,0.6814329160584344,0.6837616165479025
management,0.685823667049408,0.685823667049408,0.6897314786911011,0.6967506143781874,0.6871424979633756,0.679539230134752,0.6860294275813632,0.6778724590937296,0.6806478036774529,0.6995131307178073,0.6859441796938578
teaching,0.6863732933998108,0.6863732933998108,0.6902946697341071,0.689616408612993,0.6968938575850593,0.6973137723075019,0.6960006886058383,0.6805674367480807,0.6725332538286845,0.6768811941146851,0.691161572933197
apple,0.6864230692386627,0.6864230692386627,0.6823026140530905,0.6992078953319125,0.6841811339060465,0.6808398962020874,0.7059007353252835,0.6670110358132256,0.6727516518698798,0.6902024083667331,0.7005038989914788
surface,0.6870922923088074,0.6870922923088074,0.6810491416189406,0.6871781945228577,0.6873414648903741,0.6907912029160393,0.6937527192963494,0.6719279421700372,0.6746610270606147,0.70349430375629,0.6990931895044115
committee,0.6871032774448395,0.6871032774448395,0.6851418481932746,0.68920722272661,0.6875583529472351,0.688236739900377,0.6949327190717062,0.6815709471702576,0.6784901155365838,0.6948361396789551,0.6920788751708137
south,0.6873565733432769,0.6873565733432769,0.6874564554956224,0.6915209293365479,0.7041448884540134,0.6854238112767538,0.6878855559560988,0.6797026726934645,0.6798391077253554,0.6926425562964545,0.6877984868155586
acm,0.6898711711168289,0.6898711711168289,0.6903419262833066,0.7084060344431136,0.7140588363011678,0.7008479668034447,0.6954491767618391,0.6724080145359039,0.685676869418886,0.6554124123520322,0.7040251592795054
degree,0.690119954943657,0.690119954943657,0.689648922946718,0.7123866611056857,0.692233016093572,0.6935713258054521,0.6980472041500939,0.6780785620212555,0.6802532772223154,0.6973394453525543,0.6871115532186296
district,0.6914793670177459,0.6914793670177459,0.6905936665005155,0.6990899443626404,0.6900924974017673,0.6919343140390184,0.6893761290444268,0.7002617451879714,0.6893636385599772,0.696880042552948,0.6778594652811686
united,0.6921279609203339,0.6921279609203339,0.6916823718282912,0.6889952619870504,0.6895823346243964,0.698594311873118,0.6904962725109525,0.6863249606556363,0.6788081261846755,0.719247063000997,0.6934692727194892
computational,0.6934543490409851,0.6934543490409851,0.6949652168485854,0.707715822590722,0.7047654986381531,0.6983955105145773,0.6900317801369561,0.6774008671442667,0.6885934538311429,0.6964577502674527,0.6987162894672818
institute,0.693760222196579,0.693760222196579,0.7032612694634331,0.6988737119568719,0.6963879863421122,0.6968507170677185,0.695421490404341,0.6841104361746047,0.6921032004886203,0.7025511463483175,0.6868166195021735
policy,0.6939118385314942,0.6939118385314942,0.6965525150299072,0.7044421037038168,0.7113640175925361,0.6929462949434916,0.6946160263485379,0.6840748455789354,0.6828264064259,0.6998623278405931,0.6871521671613058
software,0.6943766593933105,0.6943766593933105,0.697521083884769,0.7127014862166511,0.6921887596448263,0.6866956816779243,0.7015653517511156,0.6776126292016771,0.6802522540092468,0.70677074458864,0.7072827021280924
electrical,0.6947433114051819,0.6947433114051819,0.699861208597819,0.7054696480433146,0.7024167709880405,0.7066317531797621,0.6931027637587653,0.6760368148485819,0.6749454405572679,0.7076075474421183,0.7054586278067695
medical,0.6947626769542694,0.6947626769542694,0.6959208250045776,0.694861027929518,0.6978200144237943,0.6955429183112251,0.6917378041479323,0.6930316620402865,0.6960946652624342,0.6898438930511475,0.7081232137150235
air,0.6954440534114837,0.6954440534114837,0.6976026627752516,0.6956014898088243,0.7008953624301486,0.7018099692132738,0.6925879054599338,0.688147763411204,0.6879319945971171,0.7112774848937988,0.6891453663508097
byte,0.6955455034971237,0.6955455034971237,0.6966882977220747,0.6911223034063975,0.6966275009844038,0.6866717636585236,0.6982885566022661,0.6771873666180505,0.6916052732202742,0.719847665892707,0.7110832499133216
mellon,0.6961409986019135,0.6961409986019135,0.7053387827343411,0.7267941302723355,0.6976846324072944,0.7009559207492404,0.6981597476535373,0.6733600232336256,0.6895277566379971,0.7049368487464057,0.6947515143288506
doctor,0.6961968183517456,0.6961968183517456,0.69591314262814,0.7160588569111295,0.7011695967780219,0.686872641245524,0.7060369716750251,0.6883208420541551,0.6819912526342604,0.7025608817736307,0.7008962432543436
cryptography,0.6982705771923066,0.6982705771923066,0.6852399773067899,0.7096287939283583,0.7121490173869662,0.7049698763423495,0.706069807211558,0.6748691929711236,0.6789401703410678,0.7179017729229398,0.7165522310468886
team,0.6989967048168182,0.6989967048168182,0.6960695915751987,0.6994260284635756,0.7105306718084548,0.7033221589194404,0.6947651041878594,0.6978767977820503,0.6956255104806688,0.7048986620373197,0.695958779917823
brain,0.6990614056587219,0.6990614056587219,0.6974552472432455,0.7116163571675619,0.7212907804383172,0.7068025469779968,0.6984152330292596,0.6826395127508376,0.6894598338339064,0.6994624336560568,0.6965241365962558
cambridge,0.6993905365467071,0.6993905365467071,0.6951164934370253,0.710459417766995,0.7085080213016934,0.7088841398557028,0.7066221899456449,0.6812915404637655,0.6897097097502815,0.7043172187275357,0.6965977682007684
institution,0.6994891107082367,0.6994891107082367,0.7177801132202148,0.7079859773317972,0.7105544275707669,0.6994878318574693,0.7041009200943841,0.6821674903233846,0.686240123377906,0.6984462605582343,0.6931233935885959
stanford,0.6999637961387635,0.6999637961387635,0.7046906285815768,0.7137132088343302,0.7125871711307101,0.7141097982724508,0.7102059258355035,0.686817036734687,0.6793906887372335,0.7029138074980842,0.6855792469448514
building,0.7002160251140594,0.7002160251140594,0.7057506574524773,0.7031410733858744,0.7162769834200541,0.7058759662840102,0.7049657901128134,0.6910251975059509,0.6884202294879489,0.7056897415055169,0.6901055773099264
director,0.7006436049938202,0.7006436049938202,0.701035373740726,0.7076273957888285,0.7072711851861742,0.703328980339898,0.7006141079796685,0.6932952668931749,0.6904599269231161,0.7133553690380521,0.6979293492105272
industry,0.7009365856647491,0.7009365856647491,0.7056319117546082,0.7070313096046448,0.6977158519956801,0.7055340276824104,0.6985565026601156,0.7002650830480788,0.6951919992764791,0.7079382207658556,0.7027643322944641
men,0.7022702276706696,0.7022702276706696,0.7094823916753134,0.6993430587980483,0.7227515247133043,0.7054291831122504,0.711553520626492,0.6937547524770101,0.6915654672516717,0.7055528693728976,0.6959346532821655
ibm,0.7028701186180115,0.7028701186180115,0.7014994952413771,0.7135349445872836,0.7160239219665527,0.7014568183157179,0.6992817256185744,0.6865371730592515,0.6975226932101779,0.7111676401562161,0.7136403255992465
theorem,0.7039040446281433,0.7039040446281433,0.7008404533068339,0.720236341158549,0.717500368754069,0.692875345547994,0.6973417732450697,0.6984088884459602,0.699619366063012,0.7153655621740553,0.7093215386072794
york,0.706238842010498,0.706238842010498,0.7101703352398343,0.7104050980673896,0.71605075067944,0.7138140598932902,0.7063081330723233,0.6993371248245239,0.6940683788723416,0.7089476982752482,0.704596049255795
council,0.7069028735160827,0.7069028735160827,0.7078438666131761,0.7179276943206787,0.7111022935973274,0.7184900641441345,0.7131287985377841,0.6994585792223612,0.6914764510260688,0.7103249430656433,0.702571365568373
school,0.7069382607936859,0.7069382607936859,0.7116025023990207,0.7059879501660665,0.7122612198193868,0.714957164393531,0.7136348088582357,0.697480042775472,0.6942787567774454,0.70580612288581,0.7159009112252129
google,0.7079538643360138,0.7079538643360138,0.6928878095414903,0.7093096176783243,0.7278976440429688,0.7073641022046407,0.7192799780103896,0.6975948280758328,0.7010269827312894,0.7152293920516968,0.7084193627039591
awarded,0.7083759546279907,0.7083759546279907,0.7082754241095649,0.721895350350274,0.7075875202814738,0.7131427990065681,0.7143607139587402,0.6958212984932793,0.6992841296725802,0.7221972412533231,0.7056228982077705
quantum,0.7099180668592453,0.7099180668592453,0.7033035258452097,0.7112308972411685,0.7244878775543637,0.7101143896579742,0.7124717069996728,0.6863645546966128,0.6910389496220483,0.755577113893297,0.7061206532849206
born,0.7101304709911347,0.7101304709911347,0.7055008941226535,0.7153733902507358,0.7074542376730177,0.7147005134158664,0.7115093866984049,0.7027738756603665,0.707856191529168,0.7110671599706014,0.7122564514478048
earth,0.7107303082942963,0.7107303082942963,0.7075241274303861,0.7210601700676812,0.7274792657958137,0.7134413520495096,0.7165021432770623,0.6990558902422587,0.6963145203060574,0.718314011891683,0.7078164087401496
